raw_log,environment,level,service_name,module,error_code,affected_users_count,frequency_last_24h,days_since_release,is_payment_related,is_auth_related,is_db_error,is_timeout,is_rate_limit,is_oom,is_exception,is_failed,has_customer_impact,has_workaround,sla_breach_risk,is_crash,customer_tier,repeat_count_same_pattern,high_priority
2026-04-15T10:02:14Z INFO notification-service SMTP timeout for customer=3262 env=prod enterprise customer affected post-deploy regression,prod,INFO,notification-service,notifications,UNKNOWN,255,21,1,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:03:21Z ERROR integrations-service Partner webhook failed partner=tenant-23 error=WEBHOOK_TIMEOUT env=staging fallback available workaround,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,0,1,0,0,free,47,0
2026-04-15T10:04:28Z INFO reporting-service Scheduled export failed tenant=tenant-24 error=DB_TIMEOUT env=staging manual retry possible post-deploy regression all users impacted exception raised,staging,INFO,reporting-service,reporting,DB_TIMEOUT,525,36,1,0,0,1,1,0,0,1,1,1,0,0,0,free,31,1
2026-04-15T10:05:35Z ERROR identity-service Session validation failed for user=3265 reason=SESSION_INVALID env=prod fallback available workaround,prod,ERROR,identity-service,auth,SESSION_INVALID,155,26,21,0,1,0,0,0,0,0,1,1,1,0,0,pro,15,1
2026-04-15T10:06:42Z WARN reporting-service Scheduled export failed tenant=tenant-26 error=EXPORT_TIMEOUT env=dev every request failing single request failure repeated spike after deploy,dev,WARN,reporting-service,reporting,EXPORT_TIMEOUT,5,186,1,0,0,0,1,0,0,0,1,0,0,0,0,free,22,0
2026-04-15T10:07:49Z FATAL payment-service Charge failed order_id=11267 user=3267 error=DB_TIMEOUT env=prod every request failing checkout impacted crash detected exception raised,prod,FATAL,payment-service,payments,DB_TIMEOUT,345,166,21,1,0,1,1,0,0,1,1,1,0,0,1,pro,18,1
2026-04-15T10:08:56Z ERROR reporting-service Scheduled export failed tenant=tenant-28 error=DB_TIMEOUT env=dev repeated spike after deploy post-deploy regression exception raised,dev,ERROR,reporting-service,reporting,DB_TIMEOUT,55,96,1,0,0,1,1,0,0,1,1,0,0,0,0,free,18,1
2026-04-15T10:09:03Z FATAL search-service Search query failed user=3269 error=INDEX_UNAVAILABLE env=staging sla breach risk fallback available workaround all users impacted crash detected,staging,FATAL,search-service,search,INDEX_UNAVAILABLE,645,46,21,0,0,0,0,0,0,0,1,1,1,1,1,free,26,1
2026-04-15T10:10:10Z ERROR integrations-service Partner webhook failed partner=tenant-30 error=PARTNER_API_DOWN env=prod every request failing exception raised,prod,ERROR,integrations-service,integrations,PARTNER_API_DOWN,155,126,21,0,0,0,0,0,0,1,1,0,0,0,0,pro,73,1
2026-04-15T10:11:17Z ERROR notification-service SMTP timeout for customer=3271 env=dev manual retry possible,dev,ERROR,notification-service,notifications,UNKNOWN,55,31,21,0,0,0,1,0,0,0,0,1,0,0,0,free,54,0
2026-04-15T10:12:24Z WARN notification-service SMTP timeout for customer=3272 env=prod sla breach risk customer complaint opened,prod,WARN,notification-service,notifications,UNKNOWN,105,21,21,0,0,0,1,0,0,0,0,1,0,1,0,pro,138,1
2026-04-15T10:13:31Z ERROR reporting-service Scheduled export failed tenant=tenant-33 error=DB_TIMEOUT env=prod post-deploy regression vip tenant impacted enterprise customer affected exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,305,46,1,0,0,1,1,0,0,1,1,1,0,0,0,enterprise,53,1
2026-04-15T10:14:38Z ERROR reporting-service Scheduled export failed tenant=tenant-34 error=EXPORT_TIMEOUT env=dev repeated spike after deploy sla breach risk all users impacted,dev,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,555,96,1,0,0,0,1,0,0,0,1,1,0,1,0,free,22,1
2026-04-15T10:15:45Z ERROR integrations-service Partner webhook failed partner=tenant-35 error=WEBHOOK_TIMEOUT env=dev post-deploy regression sla breach risk,dev,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,55,46,1,0,0,0,1,0,0,0,1,0,0,1,0,free,24,1
2026-04-15T10:16:52Z ERROR payment-service Charge failed order_id=11276 user=3276 error=PAYMENT_GATEWAY_DOWN env=dev repeated spike after deploy exception raised,dev,ERROR,payment-service,payments,PAYMENT_GATEWAY_DOWN,175,76,1,1,0,0,0,0,0,1,1,1,0,0,0,free,9,1
2026-04-15T10:17:59Z ERROR notification-service SMTP timeout for customer=3277 env=prod manual retry possible post-deploy regression,prod,ERROR,notification-service,notifications,UNKNOWN,155,31,1,0,0,0,1,0,0,0,0,1,0,0,0,pro,138,1
2026-04-15T10:18:06Z WARN search-service Search query failed user=3278 error=INDEX_UNAVAILABLE env=dev manual retry possible sla breach risk,dev,WARN,search-service,search,INDEX_UNAVAILABLE,5,16,21,0,0,0,0,0,0,0,1,1,0,1,0,free,29,0
2026-04-15T10:19:13Z ERROR frontend-service Checkout button not responding for browser=safari env=prod vip tenant impacted,prod,ERROR,frontend-service,ui,UNKNOWN,425,11,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:20:20Z WARN identity-service Session validation failed for user=3280 reason=TOKEN_EXPIRED env=dev single request failure,dev,WARN,identity-service,auth,TOKEN_EXPIRED,5,16,21,0,1,0,0,0,0,0,1,1,0,0,0,free,5,0
2026-04-15T10:21:27Z ERROR search-service Search query failed user=3281 error=INDEX_UNAVAILABLE env=staging fallback available workaround post-deploy regression,staging,ERROR,search-service,search,INDEX_UNAVAILABLE,75,26,1,0,0,0,0,0,0,0,1,1,1,0,0,free,26,0
2026-04-15T10:22:34Z ERROR notification-service SMTP timeout for customer=3282 env=prod vip tenant impacted,prod,ERROR,notification-service,notifications,UNKNOWN,305,31,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:23:41Z INFO search-service Search query failed user=3283 error=SEARCH_TIMEOUT env=prod repeated spike after deploy,prod,INFO,search-service,search,SEARCH_TIMEOUT,105,86,1,0,0,0,1,0,0,0,1,1,0,0,0,pro,77,1
2026-04-15T10:24:48Z ERROR identity-service Session validation failed for user=3284 reason=OUT_OF_MEMORY env=staging manual retry possible every request failing exception raised,staging,ERROR,identity-service,auth,OUT_OF_MEMORY,75,126,21,0,1,0,0,0,0,1,1,1,0,0,0,free,5,1
2026-04-15T10:25:55Z FATAL notification-service SMTP timeout for customer=3285 env=prod manual retry possible crash detected,prod,FATAL,notification-service,notifications,UNKNOWN,225,51,21,0,0,0,1,0,0,0,0,1,0,0,1,pro,138,1
2026-04-15T10:26:02Z WARN reporting-service Scheduled export failed tenant=tenant-6 error=EXPORT_TIMEOUT env=staging fallback available workaround vip tenant impacted,staging,WARN,reporting-service,reporting,EXPORT_TIMEOUT,175,36,21,0,0,0,1,0,0,0,1,0,1,0,0,enterprise,23,1
2026-04-15T10:27:09Z WARN payment-service Charge failed order_id=11287 user=3287 error=PAYMENT_GATEWAY_DOWN env=prod post-deploy regression vip tenant impacted checkout impacted exception raised,prod,WARN,payment-service,payments,PAYMENT_GATEWAY_DOWN,375,16,1,1,0,0,0,0,0,1,1,1,0,0,0,enterprise,24,1
2026-04-15T10:28:16Z INFO notification-service SMTP timeout for customer=3288 env=staging all users impacted enterprise customer affected,staging,INFO,notification-service,notifications,UNKNOWN,675,21,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,74,1
2026-04-15T10:29:23Z WARN reporting-service Scheduled export failed tenant=tenant-9 error=DB_TIMEOUT env=prod every request failing repeated spike after deploy exception raised,prod,WARN,reporting-service,reporting,DB_TIMEOUT,105,186,1,0,0,1,1,0,0,1,1,0,0,0,0,pro,53,1
2026-04-15T10:30:30Z INFO auth-service Login failed for user=3290 reason=SESSION_INVALID env=prod post-deploy regression manual retry possible,prod,INFO,auth-service,auth,SESSION_INVALID,185,16,1,0,1,0,0,0,0,0,1,1,0,0,0,pro,12,1
2026-04-15T10:31:37Z ERROR reporting-service Scheduled export failed tenant=tenant-11 error=EXPORT_TIMEOUT env=prod sla breach risk repeated spike after deploy customer complaint opened,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,155,96,1,0,0,0,1,0,0,0,1,1,0,1,0,pro,68,1
2026-04-15T10:32:44Z ERROR search-service Search query failed user=3292 error=INDEX_UNAVAILABLE env=prod customer complaint opened manual retry possible,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,155,26,21,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:33:51Z ERROR ui-service Frontend exception during checkout env=prod fallback available workaround,prod,ERROR,ui-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,1,0,1,1,0,0,pro,65,1
2026-04-15T10:34:58Z ERROR ui-service Frontend exception during checkout env=prod repeated spike after deploy enterprise customer affected,prod,ERROR,ui-service,ui,UNKNOWN,425,61,1,1,0,0,0,0,0,1,0,1,0,0,0,enterprise,65,1
2026-04-15T10:35:05Z ERROR reporting-service Scheduled export failed tenant=tenant-15 error=DB_TIMEOUT env=prod every request failing single request failure all users impacted exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,655,146,21,0,0,1,1,0,0,1,1,1,0,0,0,pro,53,1
2026-04-15T10:36:12Z ERROR search-service Search query failed user=3296 error=INDEX_UNAVAILABLE env=prod single request failure vip tenant impacted,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,305,26,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,70,1
2026-04-15T10:37:19Z WARN ui-service Frontend exception during checkout env=staging fallback available workaround sla breach risk vip tenant impacted,staging,WARN,ui-service,ui,UNKNOWN,295,1,21,1,0,0,0,0,0,1,0,1,1,1,0,enterprise,27,0
2026-04-15T10:38:26Z FATAL search-service Search query failed user=3298 error=SEARCH_TIMEOUT env=prod urgent sev1 crash detected,prod,FATAL,search-service,search,SEARCH_TIMEOUT,225,66,21,0,0,0,1,0,0,0,1,1,0,1,1,pro,77,1
2026-04-15T10:39:33Z ERROR notification-service SMTP timeout for customer=3299 env=dev all users impacted single request failure every request failing,dev,ERROR,notification-service,notifications,UNKNOWN,555,131,21,0,0,0,1,0,0,0,1,1,0,0,0,free,54,0
2026-04-15T10:40:40Z ERROR payment-service Charge failed order_id=11300 user=3300 error=PAYMENT_GATEWAY_DOWN env=prod urgent sev1 checkout impacted exception raised,prod,ERROR,payment-service,payments,PAYMENT_GATEWAY_DOWN,275,26,21,1,0,0,0,0,0,1,1,1,0,1,0,pro,24,1
2026-04-15T10:41:47Z WARN reporting-service Scheduled export failed tenant=tenant-21 error=EXPORT_TIMEOUT env=prod single request failure repeated spike after deploy customer complaint opened,prod,WARN,reporting-service,reporting,EXPORT_TIMEOUT,105,86,1,0,0,0,1,0,0,0,1,1,0,0,0,pro,68,1
2026-04-15T10:42:54Z ERROR ui-service Frontend exception during checkout env=prod enterprise customer affected single request failure manual retry possible,prod,ERROR,ui-service,ui,UNKNOWN,425,11,21,1,0,0,0,0,0,1,1,1,0,0,0,enterprise,65,1
2026-04-15T10:43:01Z ERROR payment-service Charge failed order_id=11303 user=3303 error=CARD_TOKEN_ERROR env=prod urgent sev1 checkout impacted,prod,ERROR,payment-service,payments,CARD_TOKEN_ERROR,275,26,21,1,1,0,0,0,0,0,1,1,0,1,0,pro,16,1
2026-04-15T10:44:08Z WARN integrations-service Partner webhook failed partner=tenant-24 error=WEBHOOK_TIMEOUT env=prod all users impacted,prod,WARN,integrations-service,integrations,WEBHOOK_TIMEOUT,605,36,21,0,0,0,1,0,0,0,1,1,0,0,0,pro,72,1
2026-04-15T10:45:15Z FATAL reporting-service Scheduled export failed tenant=tenant-25 error=DB_TIMEOUT env=dev manual retry possible sla breach risk vip tenant impacted crash detected exception raised,dev,FATAL,reporting-service,reporting,DB_TIMEOUT,275,66,21,0,0,1,1,0,0,1,1,0,0,1,1,enterprise,18,1
2026-04-15T10:46:22Z INFO search-service Search query failed user=3306 error=INDEX_UNAVAILABLE env=staging enterprise customer affected,staging,INFO,search-service,search,INDEX_UNAVAILABLE,175,16,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,26,1
2026-04-15T10:47:29Z FATAL search-service Search query failed user=3307 error=SEARCH_TIMEOUT env=prod fallback available workaround every request failing post-deploy regression crash detected,prod,FATAL,search-service,search,SEARCH_TIMEOUT,225,166,1,0,0,0,1,0,0,0,1,1,1,0,1,pro,77,1
2026-04-15T10:48:36Z WARN search-service Search query failed user=3308 error=INDEX_UNAVAILABLE env=prod all users impacted,prod,WARN,search-service,search,INDEX_UNAVAILABLE,605,16,21,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,0
2026-04-15T10:49:43Z WARN search-service Search query failed user=3309 error=SEARCH_TIMEOUT env=prod urgent sev1,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,1,0,1,0,pro,77,1
2026-04-15T10:50:50Z WARN integrations-service Partner webhook failed partner=tenant-30 error=WEBHOOK_TIMEOUT env=prod fallback available workaround repeated spike after deploy,prod,WARN,integrations-service,integrations,WEBHOOK_TIMEOUT,105,86,1,0,0,0,1,0,0,0,1,0,1,0,0,pro,72,1
2026-04-15T10:51:57Z ERROR ui-service Frontend exception during checkout env=prod single request failure fallback available workaround,prod,ERROR,ui-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,1,1,1,1,0,0,pro,65,1
2026-04-15T10:52:04Z WARN search-service Search query failed user=3312 error=SEARCH_TIMEOUT env=prod customer complaint opened sla breach risk,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,1,0,1,0,pro,77,1
2026-04-15T10:53:11Z WARN integrations-service Partner webhook failed partner=tenant-33 error=WEBHOOK_TIMEOUT env=staging single request failure enterprise customer affected urgent sev1,staging,WARN,integrations-service,integrations,WEBHOOK_TIMEOUT,175,36,21,0,0,0,1,0,0,0,1,1,0,1,0,enterprise,47,1
2026-04-15T10:54:18Z FATAL checkout-service Checkout request rejected for user=3314 error=RATE_LIMIT env=dev single request failure repeated spike after deploy crash detected,dev,FATAL,checkout-service,payments,RATE_LIMIT,245,81,1,1,0,0,0,1,0,0,1,1,0,0,1,free,4,1
2026-04-15T10:55:25Z ERROR reporting-service Scheduled export failed tenant=tenant-35 error=EXPORT_TIMEOUT env=staging customer complaint opened,staging,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,1,0,0,0,free,23,1
2026-04-15T10:56:32Z WARN payment-service Charge failed order_id=11316 user=3316 error=DB_TIMEOUT env=prod urgent sev1 post-deploy regression enterprise customer affected checkout impacted exception raised,prod,WARN,payment-service,payments,DB_TIMEOUT,375,36,1,1,0,1,1,0,0,1,1,1,0,1,0,enterprise,18,1
2026-04-15T10:57:39Z ERROR ui-service Frontend exception during checkout env=prod every request failing enterprise customer affected repeated spike after deploy,prod,ERROR,ui-service,ui,UNKNOWN,425,161,1,1,0,0,0,0,0,1,0,1,0,0,0,enterprise,65,1
2026-04-15T10:58:46Z ERROR notification-service SMTP timeout for customer=3318 env=staging fallback available workaround post-deploy regression sla breach risk,staging,ERROR,notification-service,notifications,UNKNOWN,75,31,1,0,0,0,1,0,0,0,0,1,1,1,0,free,74,1
2026-04-15T10:59:53Z ERROR reporting-service Scheduled export failed tenant=tenant-39 error=EXPORT_TIMEOUT env=staging customer complaint opened every request failing urgent sev1,staging,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,75,146,21,0,0,0,1,0,0,0,1,1,0,1,0,free,23,1
2026-04-15T10:00:00Z ERROR reporting-service Scheduled export failed tenant=tenant-0 error=DB_TIMEOUT env=prod single request failure vip tenant impacted every request failing exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,305,146,21,0,0,1,1,0,0,1,1,0,0,0,0,enterprise,53,1
2026-04-15T10:01:07Z WARN frontend-service Checkout button not responding for browser=safari env=prod vip tenant impacted manual retry possible,prod,WARN,frontend-service,ui,UNKNOWN,375,1,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:02:14Z ERROR checkout-service Checkout request rejected for user=3322 error=RATE_LIMIT env=prod all users impacted every request failing checkout impacted,prod,ERROR,checkout-service,payments,RATE_LIMIT,775,111,21,1,0,0,0,1,0,0,1,1,0,0,0,pro,17,1
2026-04-15T10:03:21Z FATAL reporting-service Scheduled export failed tenant=tenant-3 error=DB_TIMEOUT env=staging single request failure enterprise customer affected crash detected exception raised,staging,FATAL,reporting-service,reporting,DB_TIMEOUT,295,66,21,0,0,1,1,0,0,1,1,1,0,0,1,enterprise,31,1
2026-04-15T10:04:28Z ERROR identity-service Session validation failed for user=3324 reason=DB_TIMEOUT env=staging single request failure exception raised,staging,ERROR,identity-service,auth,DB_TIMEOUT,75,46,21,0,1,1,1,0,0,1,1,1,0,0,0,free,13,1
2026-04-15T10:05:35Z ERROR integrations-service Partner webhook failed partner=tenant-5 error=WEBHOOK_TIMEOUT env=staging single request failure manual retry possible every request failing,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,75,146,21,0,0,0,1,0,0,0,1,0,0,0,0,free,47,1
2026-04-15T10:06:42Z WARN integrations-service Partner webhook failed partner=tenant-6 error=PARTNER_API_DOWN env=dev fallback available workaround every request failing post-deploy regression exception raised,dev,WARN,integrations-service,integrations,PARTNER_API_DOWN,5,116,1,0,0,0,0,0,0,1,1,0,1,0,0,free,20,0
2026-04-15T10:07:49Z WARN auth-service Login failed for user=3327 reason=SESSION_INVALID env=staging fallback available workaround repeated spike after deploy all users impacted,staging,WARN,auth-service,auth,SESSION_INVALID,605,66,1,0,1,0,0,0,0,0,1,1,1,0,0,free,10,1
2026-04-15T10:08:56Z WARN reporting-service Scheduled export failed tenant=tenant-8 error=DB_TIMEOUT env=prod all users impacted post-deploy regression exception raised,prod,WARN,reporting-service,reporting,DB_TIMEOUT,605,36,1,0,0,1,1,0,0,1,1,1,0,0,0,pro,53,1
2026-04-15T10:09:03Z ERROR identity-service Session validation failed for user=3329 reason=DB_TIMEOUT env=staging repeated spike after deploy single request failure all users impacted exception raised,staging,ERROR,identity-service,auth,DB_TIMEOUT,575,96,1,0,1,1,1,0,0,1,1,1,0,0,0,free,13,1
2026-04-15T10:10:10Z ERROR search-service Search query failed user=3330 error=INDEX_UNAVAILABLE env=prod urgent sev1 every request failing vip tenant impacted,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,305,126,21,0,0,0,0,0,0,0,1,1,0,1,0,enterprise,70,1
2026-04-15T10:11:17Z WARN reporting-service Scheduled export failed tenant=tenant-11 error=DB_TIMEOUT env=dev customer complaint opened every request failing exception raised,dev,WARN,reporting-service,reporting,DB_TIMEOUT,5,136,21,0,0,1,1,0,0,1,1,1,0,0,0,free,18,0
2026-04-15T10:12:24Z INFO integrations-service Partner webhook failed partner=tenant-12 error=PARTNER_API_DOWN env=staging enterprise customer affected exception raised,staging,INFO,integrations-service,integrations,PARTNER_API_DOWN,175,16,21,0,0,0,0,0,0,1,1,1,0,0,0,enterprise,25,0
2026-04-15T10:13:31Z WARN ui-service Frontend exception during checkout env=prod sla breach risk all users impacted urgent sev1,prod,WARN,ui-service,ui,UNKNOWN,725,1,21,1,0,0,0,0,0,1,0,1,0,1,0,pro,65,1
2026-04-15T10:14:38Z ERROR notification-service SMTP timeout for customer=3334 env=staging every request failing sla breach risk fallback available workaround,staging,ERROR,notification-service,notifications,UNKNOWN,75,131,21,0,0,0,1,0,0,0,0,1,1,1,0,free,74,1
2026-04-15T10:15:45Z ERROR integrations-service Partner webhook failed partner=tenant-15 error=WEBHOOK_TIMEOUT env=staging fallback available workaround single request failure manual retry possible,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,0,1,0,0,free,47,0
2026-04-15T10:16:52Z ERROR payment-service Charge failed order_id=11336 user=3336 error=CARD_TOKEN_ERROR env=prod urgent sev1 enterprise customer affected post-deploy regression checkout impacted,prod,ERROR,payment-service,payments,CARD_TOKEN_ERROR,425,26,1,1,1,0,0,0,0,0,1,1,0,1,0,enterprise,16,1
2026-04-15T10:17:59Z ERROR notification-service SMTP timeout for customer=3337 env=dev post-deploy regression enterprise customer affected,dev,ERROR,notification-service,notifications,UNKNOWN,205,31,1,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,54,1
2026-04-15T10:18:06Z FATAL checkout-service Checkout request rejected for user=3338 error=CARD_TOKEN_ERROR env=dev manual retry possible sla breach risk crash detected,dev,FATAL,checkout-service,payments,CARD_TOKEN_ERROR,245,31,21,1,1,0,0,0,0,0,1,1,0,1,1,free,6,1
2026-04-15T10:19:13Z ERROR payment-service Charge failed order_id=11339 user=3339 error=DB_TIMEOUT env=prod post-deploy regression customer complaint opened checkout impacted exception raised,prod,ERROR,payment-service,payments,DB_TIMEOUT,275,46,1,1,0,1,1,0,0,1,1,1,0,0,0,pro,18,1
2026-04-15T10:20:20Z WARN notification-service SMTP timeout for customer=3340 env=prod post-deploy regression vip tenant impacted,prod,WARN,notification-service,notifications,UNKNOWN,255,21,1,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:21:27Z ERROR frontend-service Checkout button not responding for browser=safari env=prod vip tenant impacted all users impacted manual retry possible,prod,ERROR,frontend-service,ui,UNKNOWN,925,11,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:22:34Z WARN identity-service Session validation failed for user=3342 reason=TOKEN_EXPIRED env=prod vip tenant impacted fallback available workaround urgent sev1,prod,WARN,identity-service,auth,TOKEN_EXPIRED,255,16,21,0,1,0,0,0,0,0,1,1,1,1,0,enterprise,14,1
2026-04-15T10:23:41Z FATAL search-service Search query failed user=3343 error=INDEX_UNAVAILABLE env=prod all users impacted crash detected,prod,FATAL,search-service,search,INDEX_UNAVAILABLE,725,46,21,0,0,0,0,0,0,0,1,1,0,0,1,pro,70,1
2026-04-15T10:24:48Z WARN frontend-service Checkout button not responding for browser=safari env=prod repeated spike after deploy manual retry possible,prod,WARN,frontend-service,ui,UNKNOWN,225,51,1,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:25:55Z ERROR payment-service Charge failed order_id=11345 user=3345 error=PAYMENT_GATEWAY_DOWN env=staging manual retry possible repeated spike after deploy enterprise customer affected exception raised,staging,ERROR,payment-service,payments,PAYMENT_GATEWAY_DOWN,345,76,1,1,0,0,0,0,0,1,1,1,0,0,0,enterprise,11,1
2026-04-15T10:26:02Z ERROR search-service Search query failed user=3346 error=SEARCH_TIMEOUT env=dev fallback available workaround manual retry possible,dev,ERROR,search-service,search,SEARCH_TIMEOUT,55,46,21,0,0,0,1,0,0,0,1,1,1,0,0,free,25,0
2026-04-15T10:27:09Z WARN checkout-service Checkout request rejected for user=3347 error=CARD_TOKEN_ERROR env=staging fallback available workaround,staging,WARN,checkout-service,payments,CARD_TOKEN_ERROR,145,1,21,1,1,0,0,0,0,0,1,1,1,0,0,free,12,0
2026-04-15T10:28:16Z ERROR frontend-service Checkout button not responding for browser=safari env=staging fallback available workaround manual retry possible,staging,ERROR,frontend-service,ui,UNKNOWN,195,11,21,1,0,0,0,0,0,0,0,1,1,0,0,free,30,0
2026-04-15T10:29:23Z ERROR auth-service Login failed for user=3349 reason=OUT_OF_MEMORY env=dev every request failing customer complaint opened all users impacted exception raised,dev,ERROR,auth-service,auth,OUT_OF_MEMORY,635,126,21,0,1,0,0,0,0,1,1,1,0,0,0,free,7,1
2026-04-15T10:30:30Z WARN notification-service SMTP timeout for customer=3350 env=staging customer complaint opened,staging,WARN,notification-service,notifications,UNKNOWN,25,21,21,0,0,0,1,0,0,0,0,1,0,0,0,free,74,0
2026-04-15T10:31:37Z ERROR search-service Search query failed user=3351 error=INDEX_UNAVAILABLE env=prod every request failing fallback available workaround manual retry possible,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,155,126,21,0,0,0,0,0,0,0,1,1,1,0,0,pro,70,1
2026-04-15T10:32:44Z WARN auth-service Login failed for user=3352 reason=TOKEN_EXPIRED env=prod urgent sev1 enterprise customer affected fallback available workaround,prod,WARN,auth-service,auth,TOKEN_EXPIRED,335,16,21,0,1,0,0,0,0,0,1,1,1,1,0,enterprise,25,1
2026-04-15T10:33:51Z WARN notification-service SMTP timeout for customer=3353 env=prod enterprise customer affected customer complaint opened,prod,WARN,notification-service,notifications,UNKNOWN,255,21,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:34:58Z WARN integrations-service Partner webhook failed partner=tenant-34 error=PARTNER_API_DOWN env=prod urgent sev1 post-deploy regression single request failure exception raised,prod,WARN,integrations-service,integrations,PARTNER_API_DOWN,105,16,1,0,0,0,0,0,0,1,1,0,0,1,0,pro,73,1
2026-04-15T10:35:05Z FATAL checkout-service Checkout request rejected for user=3355 error=CARD_TOKEN_ERROR env=dev fallback available workaround every request failing crash detected,dev,FATAL,checkout-service,payments,CARD_TOKEN_ERROR,245,131,21,1,1,0,0,0,0,0,1,1,1,0,1,free,6,1
2026-04-15T10:36:12Z ERROR auth-service Login failed for user=3356 reason=DB_TIMEOUT env=staging customer complaint opened exception raised,staging,ERROR,auth-service,auth,DB_TIMEOUT,155,46,21,0,1,1,1,0,0,1,1,1,0,0,0,free,4,1
2026-04-15T10:37:19Z FATAL reporting-service Scheduled export failed tenant=tenant-37 error=DB_TIMEOUT env=prod repeated spike after deploy every request failing sla breach risk crash detected exception raised,prod,FATAL,reporting-service,reporting,DB_TIMEOUT,225,216,1,0,0,1,1,0,0,1,1,0,0,1,1,pro,53,1
2026-04-15T10:38:26Z ERROR ui-service Frontend exception during checkout env=prod customer complaint opened,prod,ERROR,ui-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,1,0,1,0,0,0,pro,65,1
2026-04-15T10:39:33Z ERROR search-service Search query failed user=3359 error=INDEX_UNAVAILABLE env=prod sla breach risk,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,155,26,21,0,0,0,0,0,0,0,1,1,0,1,0,pro,70,1
2026-04-15T10:40:40Z WARN auth-service Login failed for user=3360 reason=DB_TIMEOUT env=staging single request failure all users impacted exception raised,staging,WARN,auth-service,auth,DB_TIMEOUT,605,36,21,0,1,1,1,0,0,1,1,1,0,0,0,free,4,1
2026-04-15T10:41:47Z ERROR search-service Search query failed user=3361 error=SEARCH_TIMEOUT env=dev fallback available workaround,dev,ERROR,search-service,search,SEARCH_TIMEOUT,55,46,21,0,0,0,1,0,0,0,1,1,1,0,0,free,25,1
2026-04-15T10:42:54Z ERROR search-service Search query failed user=3362 error=INDEX_UNAVAILABLE env=staging post-deploy regression,staging,ERROR,search-service,search,INDEX_UNAVAILABLE,75,26,1,0,0,0,0,0,0,0,1,1,0,0,0,free,26,0
2026-04-15T10:43:01Z ERROR checkout-service Checkout request rejected for user=3363 error=CARD_TOKEN_ERROR env=dev vip tenant impacted every request failing fallback available workaround,dev,ERROR,checkout-service,payments,CARD_TOKEN_ERROR,325,111,21,1,1,0,0,0,0,0,1,1,1,0,0,enterprise,6,1
2026-04-15T10:44:08Z WARN integrations-service Partner webhook failed partner=tenant-4 error=PARTNER_API_DOWN env=prod sla breach risk repeated spike after deploy exception raised,prod,WARN,integrations-service,integrations,PARTNER_API_DOWN,105,66,1,0,0,0,0,0,0,1,1,0,0,1,0,pro,73,1
2026-04-15T10:45:15Z FATAL frontend-service Checkout button not responding for browser=safari env=staging customer complaint opened single request failure crash detected,staging,FATAL,frontend-service,ui,UNKNOWN,265,31,21,1,0,0,0,0,0,0,1,1,0,0,1,free,30,1
